능력단위코드,자격종목코드,자격종목명,능력단위유형코드,능력단위유형명,최소훈련시간,훈련기준시간합계,필수능력단위기준시간,선택능력단위기준시간,직무기초능력기준시간,시험기관명,능력단위명,기준버전
1201010327_18v4,F967,미용사(메이크업),SEL,선택,45,400,360,10,30,한국산업인력공단,무대공연 기본 메이크업,v2.0
1201010321_18v4,F967,미용사(메이크업),SEL,선택,30,400,360,10,30,한국산업인력공단,웨딩 이미지 제안,v2.0
1201010320_18v4,F967,미용사(메이크업),SEL,선택,30,400,360,10,30,한국산업인력공단,뷰티 스타일링,v2.0
1201010314_18v4,F967,미용사(메이크업),SEL,선택,30,400,360,10,30,한국산업인력공단,메이크업 일러스트레이션,v2.0
1201010348_18v4,F967,미용사(메이크업),SEL,선택,45,400,360,10,30,한국산업인력공단,미디어 메이크업,v2.0
1201010346_19v5,F967,미용사(메이크업),MAND,필수,45,400,300,0,12,한국산업인력공단,색조 메이크업,v3.0
1201010342_19v3,F967,미용사(메이크업),MAND,필수,45,400,300,0,12,한국산업인력공단,시대별 메이크업,v3.0
1201010340_19v3,F967,미용사(메이크업),MAND,필수,30,400,300,0,12,한국산업인력공단,메이크업 고객 응대 서비스,v3.0
1201010326_19v5,F967,미용사(메이크업),MAND,필수,45,400,300,0,12,한국산업인력공단,미디어 캐릭터 메이크업,v3.0
1201010347_19v5,F967,미용사(메이크업),MAND,필수,45,400,300,0,12,한국산업인력공단,웨딩 메이크업,v3.0
1201010316_19v5,F967,미용사(메이크업),MAND,필수,30,400,300,0,12,한국산업인력공단,베이스 메이크업,v3.0
1201010315_19v5,F967,미용사(메이크업),MAND,필수,15,400,300,0,12,한국산업인력공단,메이크업 기초화장품 사용,v3.0
1201010301_19v5,F967,미용사(메이크업),MAND,필수,15,400,300,0,12,한국산업인력공단,메이크업 위생관리,v3.0
1201010319_19v5,F967,미용사(메이크업),MAND,필수,30,400,300,0,12,한국산업인력공단,속눈썹 연장,v3.0
2305040207_14v1,F970,화약취급기능사,MAND,필수,45,320,225,83,12,한국산업인력공단,발파작업실시,v1.0
2305040202_14v1,F970,화약취급기능사,MAND,필수,30,320,225,83,12,한국산업인력공단,발파계획수립,v1.0
2305040201_16v2,F970,화약취급기능사,MAND,필수,30,320,225,83,12,한국산업인력공단,사전조사,v1.0
2305040107_16v2,F970,화약취급기능사,MAND,필수,45,320,225,83,12,한국산업인력공단,발파 안전관리,v1.0
1701010334_19v1,F970,화약취급기능사,MAND,필수,30,320,225,83,12,한국산업인력공단,화약류 물류관리,v1.0
2305040210_16v2,F970,화약취급기능사,MAND,필수,45,320,225,83,12,한국산업인력공단,화약류 취급관리,v1.0
2305040107_16v2,F970,화약취급기능사,MAND,필수,30,320,210,0,12,한국산업인력공단,발파 안전관리,v2.0
2305040207_14v1,F970,화약취급기능사,MAND,필수,45,320,210,0,12,한국산업인력공단,발파작업실시,v2.0
2305040203_16v2,F970,화약취급기능사,MAND,필수,30,320,210,0,12,한국산업인력공단,시험발파,v2.0
2305040210_16v2,F970,화약취급기능사,MAND,필수,30,320,210,0,12,한국산업인력공단,화약류 취급관리,v2.0
2305040202_14v1,F970,화약취급기능사,MAND,필수,15,320,210,0,12,한국산업인력공단,발파계획수립,v2.0
2305040201_16v2,F970,화약취급기능사,MAND,필수,15,320,210,0,12,한국산업인력공단,사전조사,v2.0
1703020607_22v2,F970,화약취급기능사,MAND,필수,15,320,210,0,12,한국산업인력공단,화약류 물류관리,v2.0
2305040208_16v2,F970,화약취급기능사,MAND,필수,30,320,210,0,12,한국산업인력공단,발파소음진동관리,v2.0
2102010322_18v2,F992,떡제조기능사,MAND,필수,15,385,285,70,12,한국산업인력공단,떡제조 안전관리,v1.0
2102010321_18v2,F992,떡제조기능사,MAND,필수,15,385,285,70,12,한국산업인력공단,떡제조 위생관리,v1.0
2102010309_18v3,F992,떡제조기능사,MAND,필수,15,385,285,70,12,한국산업인력공단,인절미류 만들기,v1.0
2102010305_18v3,F992,떡제조기능사,MAND,필수,30,385,285,70,12,한국산업인력공단,약밥 만들기,v1.0
2102010323_18v3,F992,떡제조기능사,MAND,필수,30,385,285,70,12,한국산업인력공단,가래떡류 만들기,v1.0
2102010302_18v3,F992,떡제조기능사,MAND,필수,30,385,285,70,12,한국산업인력공단,켜떡류 만들기,v1.0
2102010301_18v2,F992,떡제조기능사,MAND,필수,15,385,285,70,12,한국산업인력공단,설기떡류 만들기,v1.0
2102010326_18v2,F992,떡제조기능사,MAND,필수,45,385,285,70,12,한국산업인력공단,찌는 찰떡류 만들기,v1.0
2102010325_18v3,F992,떡제조기능사,MAND,필수,60,385,285,70,12,한국산업인력공단,고물류 만들기,v1.0
2102010303_18v2,F992,떡제조기능사,MAND,필수,30,385,285,70,12,한국산업인력공단,빚어 찌는 떡류 만들기,v1.0
2102010308_18v2,F992,떡제조기능사,SEL,선택,15,385,285,70,12,한국산업인력공단,개피떡류 만들기,v1.0
2102010304_18v2,F992,떡제조기능사,SEL,선택,15,385,285,70,12,한국산업인력공단,부풀려서 찌는 떡 만들기,v1.0
2102010110_18v4,F992,떡제조기능사,SEL,선택,30,385,285,70,12,한국산업인력공단,매장관리,v1.0
1003020115_16v2,F992,떡제조기능사,SEL,선택,30,385,285,70,12,한국산업인력공단,고객요구 관리,v1.0
1003020114_16v2,F992,떡제조기능사,SEL,선택,30,385,285,70,12,한국산업인력공단,고객관계 관리,v1.0
1003020106_16v2,F992,떡제조기능사,SEL,선택,30,385,285,70,12,한국산업인력공단,매장판매 마무리,v1.0
0204010307_16v2,F992,떡제조기능사,SEL,선택,15,385,285,70,12,한국산업인력공단,설비일상관리,v1.0
2102010324_18v3,F992,떡제조기능사,SEL,선택,45,385,285,70,12,한국산업인력공단,지지는 떡류 만들기,v1.0
2102010320_18v2,F992,떡제조기능사,SEL,선택,30,385,285,70,12,한국산업인력공단,떡제조 생산관리,v1.0
2102010310_18v2,F992,떡제조기능사,SEL,선택,15,385,285,70,12,한국산업인력공단,단자류 만들기,v1.0
2102010315_18v3,F992,떡제조기능사,SEL,선택,15,385,285,70,12,한국산업인력공단,경단류 만들기,v1.0
2102010319_18v2,F992,떡제조기능사,SEL,선택,30,385,285,70,12,한국산업인력공단,떡 공예,v1.0
0702010146_16v2,G510,직업상담사1급,MAND,필수,15,800,450,310,24,한국산업인력공단,직업상담사업 현황분석,v1.0
0702010145_16v2,G510,직업상담사1급,MAND,필수,60,800,450,310,24,한국산업인력공단,직업상담 슈퍼비전,v1.0
0702010140_16v2,G510,직업상담사1급,MAND,필수,60,800,450,310,24,한국산업인력공단,심층직업상담,v1.0
0702010134_16v2,G510,직업상담사1급,MAND,필수,30,800,450,310,24,한국산업인력공단,은퇴상담,v1.0
0702010133_16v2,G510,직업상담사1급,MAND,필수,15,800,450,310,24,한국산업인력공단,은퇴자 특성분석,v1.0
0702010128_16v2,G510,직업상담사1급,MAND,필수,15,800,450,310,24,한국산업인력공단,전직실행 지원,v1.0
0702010315_16v2,G510,직업상담사1급,MAND,필수,30,800,450,310,24,한국산업인력공단,경력목표설정 컨설팅,v1.0
0702010321_16v2,G510,직업상담사1급,MAND,필수,30,800,450,310,24,한국산업인력공단,생애설계지원 컨설팅,v1.0
0702010147_16v2,G510,직업상담사1급,MAND,필수,15,800,450,310,24,한국산업인력공단,직업상담사업 계획수립,v1.0
0702010148_16v1,G510,직업상담사1급,MAND,필수,60,800,450,310,24,한국산업인력공단,직업정보관리,v1.0
0702010121_16v2,G510,직업상담사1급,MAND,필수,60,800,450,310,24,한국산업인력공단,직업심리검사 해석,v1.0
0702010314_16v2,G510,직업상담사1급,MAND,필수,15,800,450,310,24,한국산업인력공단,경력목표설정 사전분석,v1.0
0702010320_16v2,G510,직업상담사1급,MAND,필수,15,800,450,310,24,한국산업인력공단,생애설계 욕구사정,v1.0
0702010127_16v2,G510,직업상담사1급,MAND,필수,30,800,450,310,24,한국산업인력공단,전직상담,v1.0
0702010129_16v2,G510,직업상담사1급,SEL,선택,30,800,450,310,24,한국산업인력공단,창업준비상담,v1.0
0702010132_16v2,G510,직업상담사1급,SEL,선택,30,800,450,310,24,한국산업인력공단,직업복귀상담,v1.0
0702010144_16v2,G510,직업상담사1급,SEL,선택,45,800,450,310,24,한국산업인력공단,직업상담프로그램 개발,v1.0
0702010136_16v2,G510,직업상담사1급,SEL,선택,30,800,450,310,24,한국산업인력공단,재활직업상담,v1.0
0702010138_16v2,G510,직업상담사1급,SEL,선택,30,800,450,310,24,한국산업인력공단,다문화직업상담,v1.0
0702010223_16v2,G510,직업상담사1급,SEL,선택,30,800,450,310,24,한국산업인력공단,취업역량강화프로그램운영,v1.0
0702010230_18v1,G510,직업상담사1급,SEL,선택,30,800,450,310,24,한국산업인력공단,취업알선 사례관리,v1.0
0702010312_16v2,G510,직업상담사1급,SEL,선택,15,800,450,310,24,한국산업인력공단,전직환경 인지,v1.0
0702010222_16v2,G510,직업상담사1급,SEL,선택,15,800,450,310,24,한국산업인력공단,취업역량강화프로그램기획,v1.0
0702010139_16v2,G510,직업상담사1급,SEL,선택,15,800,450,310,24,한국산업인력공단,심층직업상담 초기면담,v1.0
0702010141_16v2,G510,직업상담사1급,SEL,선택,15,800,450,310,24,한국산업인력공단,심층직업상담 변화관리,v1.0
0702010123_16v2,G510,직업상담사1급,SEL,선택,30,800,450,310,24,한국산업인력공단,취업상담,v1.0
0702010122_16v2,G510,직업상담사1급,SEL,선택,30,800,450,310,24,한국산업인력공단,구직역량분석,v1.0
0702010332_20v3,G510,직업상담사1급,MAND,필수,45,840,540,0,24,한국산업인력공단,생애설계 지원,v2.0
0702010331_20v3,G510,직업상담사1급,MAND,필수,30,840,540,0,24,한국산업인력공단,전직 목표설정,v2.0
0702010330_20v1,G510,직업상담사1급,MAND,필수,45,840,540,0,24,한국산업인력공단,전직 역량분석,v2.0
0702010328_20v3,G510,직업상담사1급,MAND,필수,45,840,540,0,24,한국산업인력공단,변화동기 지원,v2.0
0702010172_20v1,G510,직업상담사1급,MAND,필수,15,840,540,0,24,한국산업인력공단,취업지원 행사운영,v2.0
0702010170_20v2,G510,직업상담사1급,MAND,필수,30,840,540,0,24,한국산업인력공단,직업정보 가공,v2.0
0702010168_20v2,G510,직업상담사1급,MAND,필수,30,840,540,0,24,한국산업인력공단,직업정보 분석,v2.0
0702010165_21v4,G510,직업상담사1급,MAND,필수,60,840,540,0,24,한국산업인력공단,직업상담 수퍼비전,v2.0
0702010164_20v3,G510,직업상담사1급,MAND,필수,60,840,540,0,24,한국산업인력공단,심층직업상담,v2.0
0702010162_20v1,G510,직업상담사1급,MAND,필수,30,840,540,0,24,한국산업인력공단,직업훈련상담,v2.0
0702010154_20v1,G510,직업상담사1급,MAND,필수,30,840,540,0,24,한국산업인력공단,진로상담,v2.0
0702010155_20v3,G510,직업상담사1급,MAND,필수,30,840,540,0,24,한국산업인력공단,취업상담,v2.0
0702010152_20v3,G510,직업상담사1급,MAND,필수,30,840,540,0,24,한국산업인력공단,직업상담 초기면담,v2.0
0702010151_20v3,G510,직업상담사1급,MAND,필수,60,840,540,0,24,한국산업인력공단,직업상담 진단,v2.0
0702010121_16v2,G511,직업상담사2급,MAND,필수,60,600,435,135,30,한국산업인력공단,직업심리검사 해석,v1.0
0702010119_16v2,G511,직업상담사2급,MAND,필수,45,600,435,135,30,한국산업인력공단,직업심리검사 선정,v1.0
0702010124_16v2,G511,직업상담사2급,MAND,필수,30,600,435,135,30,한국산업인력공단,구직자 사후관리,v1.0
0702010120_16v2,G511,직업상담사2급,MAND,필수,30,600,435,135,30,한국산업인력공단,직업심리검사 실시,v1.0
0702010148_16v1,G511,직업상담사2급,MAND,필수,60,600,435,135,30,한국산업인력공단,직업정보관리,v1.0
0702010122_16v2,G511,직업상담사2급,MAND,필수,60,600,435,135,30,한국산업인력공단,구직역량분석,v1.0
0702010123_16v2,G511,직업상담사2급,MAND,필수,45,600,435,135,30,한국산업인력공단,취업상담,v1.0
0702010142_16v2,G511,직업상담사2급,MAND,필수,60,600,435,135,30,한국산업인력공단,집단상담프로그램 실시,v1.0
0702010115_16v2,G511,직업상담사2급,MAND,필수,45,600,435,135,30,한국산업인력공단,직업상담행정,v1.0
0702010147_16v2,G511,직업상담사2급,SEL,선택,45,600,435,135,30,한국산업인력공단,직업상담사업 계획수립,v1.0
0702010130_16v2,G511,직업상담사2급,SEL,선택,30,600,435,135,30,한국산업인력공단,창업실행지원,v1.0
0702010112_13v1,G511,직업상담사2급,SEL,선택,30,600,435,135,30,한국산업인력공단,사이버직업상담,v1.0
0702010116_16v2,G511,직업상담사2급,SEL,선택,90,600,435,135,30,한국산업인력공단,직업상담마케팅,v1.0
0702010117_16v2,G511,직업상담사2급,SEL,선택,90,600,435,135,30,한국산업인력공단,직업상담홍보,v1.0
0702010118_16v2,G511,직업상담사2급,SEL,선택,90,600,435,135,30,한국산업인력공단,직업상담네트워크구축,v1.0
0702010125_16v2,G511,직업상담사2급,SEL,선택,45,600,435,135,30,한국산업인력공단,직업적응문제 진단,v1.0
0702010126_16v2,G511,직업상담사2급,SEL,선택,45,600,435,135,30,한국산업인력공단,직업적응상담,v1.0
0702010127_16v2,G511,직업상담사2급,SEL,선택,60,600,435,135,30,한국산업인력공단,전직상담,v1.0
0702010128_16v2,G511,직업상담사2급,SEL,선택,30,600,435,135,30,한국산업인력공단,전직실행 지원,v1.0
0702010129_16v2,G511,직업상담사2급,SEL,선택,60,600,435,135,30,한국산업인력공단,창업준비상담,v1.0
0702010131_16v2,G511,직업상담사2급,SEL,선택,30,600,435,135,30,한국산업인력공단,직업복귀자 역량분석,v1.0
0702010132_16v2,G511,직업상담사2급,SEL,선택,60,600,435,135,30,한국산업인력공단,직업복귀상담,v1.0
0702010134_16v2,G511,직업상담사2급,SEL,선택,45,600,435,135,30,한국산업인력공단,은퇴상담,v1.0
0702010133_16v2,G511,직업상담사2급,SEL,선택,45,600,435,135,30,한국산업인력공단,은퇴자 특성분석,v1.0
0702010135_16v2,G511,직업상담사2급,SEL,선택,60,600,435,135,30,한국산업인력공단,재활직업역량 분석,v1.0
0702010136_16v2,G511,직업상담사2급,SEL,선택,30,600,435,135,30,한국산업인력공단,재활직업상담,v1.0
0702010137_16v2,G511,직업상담사2급,SEL,선택,45,600,435,135,30,한국산업인력공단,다문화직업역량 분석,v1.0
0702010138_16v2,G511,직업상담사2급,SEL,선택,45,600,435,135,30,한국산업인력공단,다문화직업상담,v1.0
0702010146_16v2,G511,직업상담사2급,SEL,선택,45,600,435,135,30,한국산업인력공단,직업상담사업 현황분석,v1.0
0702010124_16v2,G511,직업상담사2급,MAND,필수,30,400,300,70,30,한국산업인력공단,구직자 사후관리,v2.0
0702010120_16v2,G511,직업상담사2급,MAND,필수,15,400,300,70,30,한국산업인력공단,직업심리검사 실시,v2.0
0702010115_16v2,G511,직업상담사2급,MAND,필수,30,400,300,70,30,한국산업인력공단,직업상담행정,v2.0
0702010119_16v2,G511,직업상담사2급,MAND,필수,15,400,300,70,30,한국산업인력공단,직업심리검사 선정,v2.0
0702010148_16v1,G511,직업상담사2급,MAND,필수,30,400,300,70,30,한국산업인력공단,직업정보관리,v2.0
0702010122_16v2,G511,직업상담사2급,MAND,필수,30,400,300,70,30,한국산업인력공단,구직역량분석,v2.0
0702010121_16v2,G511,직업상담사2급,MAND,필수,60,400,300,70,30,한국산업인력공단,직업심리검사 해석,v2.0
0702010142_16v2,G511,직업상담사2급,MAND,필수,45,400,300,70,30,한국산업인력공단,집단상담프로그램 실시,v2.0
0702010123_16v2,G511,직업상담사2급,MAND,필수,45,400,300,70,30,한국산업인력공단,취업상담,v2.0
0702010117_16v2,G511,직업상담사2급,SEL,선택,30,400,300,70,30,한국산업인력공단,직업상담홍보,v2.0
0702010147_16v2,G511,직업상담사2급,SEL,선택,30,400,300,70,30,한국산업인력공단,직업상담사업 계획수립,v2.0
0702010146_16v2,G511,직업상담사2급,SEL,선택,30,400,300,70,30,한국산업인력공단,직업상담사업 현황분석,v2.0
0702010138_16v2,G511,직업상담사2급,SEL,선택,30,400,300,70,30,한국산업인력공단,다문화직업상담,v2.0
0702010136_16v2,G511,직업상담사2급,SEL,선택,30,400,300,70,30,한국산업인력공단,재활직업상담,v2.0
0702010133_16v2,G511,직업상담사2급,SEL,선택,30,400,300,70,30,한국산업인력공단,은퇴자 특성분석,v2.0
0702010134_16v2,G511,직업상담사2급,SEL,선택,45,400,300,70,30,한국산업인력공단,은퇴상담,v2.0
0702010132_16v2,G511,직업상담사2급,SEL,선택,45,400,300,70,30,한국산업인력공단,직업복귀상담,v2.0
