학교명,학과명,시도,고교유형,졸업자수,취업률,진학률,조사연도
"울산산업고등학교","그린스마트팜과","울산","특성화고(직업)",17,17.6,58.8,2025
"여주자영농업고등학교","동물자원과","경기","특성화고(직업)",22,4.5,68.2,2025
"여주자영농업고등학교","식품가공과","경기","특성화고(직업)",26,15.4,57.7,2025
"여주자영농업고등학교","산림조경과","경기","특성화고(직업)",26,0,76.9,2025
"여주자영농업고등학교","스마트팜과","경기","특성화고(직업)",52,7.7,63.5,2025
"부천공업고등학교","에너지전기과","경기","특성화고(직업)",17,11.8,82.4,2025
"부천공업고등학교","인공지능자동차과","경기","특성화고(직업)",22,45.5,36.4,2025
"경기폴리텍고등학교","화장품과학과","경기","특성화고(직업)",13,7.7,76.9,2025
"안양공업고등학교","스마트팩토리기계과","경기","특성화고(직업)",12,16.7,41.7,2025
"안양공업고등학교","드론부사관과","경기","특성화고(직업)",12,0,33.3,2025
"양영디지털고등학교","생명정보과","경기","특성화고(직업)",2,50,50,2025
"일산고등학교","바이오화장품과","경기","특성화고(직업)",17,11.8,70.6,2025
"평촌과학기술고등학교","스마트전자과","경기","특성화고(직업)",33,39.4,42.4,2025
"평촌과학기술고등학교","스마트전기과","경기","특성화고(직업)",26,11.5,53.8,2025
"수원공업고등학교","스마트건설정보과","경기","특성화고(직업)",47,44.7,21.3,2025
"수원공업고등학교","전기융합제어과","경기","특성화고(직업)",48,43.8,18.8,2025
"수원공업고등학교","스마트기계과","경기","특성화고(직업)",47,36.2,42.6,2025
"세경고등학교","미래자동차과","경기","특성화고(직업)",60,23.3,25,2025
"창의경영고등학교","스마트IT과","경기","특성화고(직업)",19,21.1,52.6,2025
"창의경영고등학교","스마트회계과","경기","특성화고(직업)",16,50,25,2025
"창의경영고등학교","인플루언서마케팅과","경기","특성화고(직업)",12,8.3,83.3,2025
"창의경영고등학교","스포츠경영과","경기","특성화고(직업)",10,10,40,2025
"경기모바일과학고등학교","행정사무과","경기","특성화고(직업)",12,50,16.7,2025
"경기모바일과학고등학교","모바일IT과","경기","특성화고(직업)",21,4.8,76.2,2025
"경기모바일과학고등학교","시각미디어디자인과","경기","특성화고(직업)",32,3.1,68.8,2025
"경기모바일과학고등학교","크리에이터창업과","경기","특성화고(직업)",25,32,44,2025
"부천정보산업고등학교","인플루언서경영과","경기","특성화고(직업)",28,21.4,42.9,2025
"부천정보산업고등학교","AI영상콘텐츠과","경기","특성화고(직업)",58,8.6,62.1,2025
"부천정보산업고등학교","시각&모션디자인과","경기","특성화고(직업)",46,10.9,67.4,2025
"평촌경영고등학교","관광외국어과","경기","특성화고(직업)",13,0,76.9,2025
"평촌경영고등학교","미래융합경영과","경기","특성화고(직업)",26,42.3,38.5,2025
"평촌경영고등학교","AI융합과","경기","특성화고(직업)",34,17.6,70.6,2025
"평촌경영고등학교","웰니스관광과","경기","특성화고(직업)",32,31.3,40.6,2025
"하남경영고등학교","카페플랫폼경영과","경기","특성화고(직업)",36,11.1,47.2,2025
"하남경영고등학교","스마트경영과","경기","특성화고(직업)",22,27.3,31.8,2025
"경일관광경영고등학교","관광외식조리과","경기","특성화고(직업)",43,39.5,41.9,2025
"경기경영고등학교","콘텐츠크리에이터과","경기","특성화고(직업)",51,11.8,56.9,2025
"청담고등학교","소방안전과","경기","특성화고(직업)",38,13.2,73.7,2025
"청담고등학교","영상콘텐츠과","경기","특성화고(직업)",41,12.2,58.5,2025
"청담고등학교","게임디자인과","경기","특성화고(직업)",22,0,86.4,2025
"영서고등학교","조경디자인과","강원","특성화고(직업)",19,0,84.2,2025
"청주농업고등학교","바이오산업과","충북","특성화고(직업)",17,5.9,76.5,2025
"청주농업고등학교","반려동물과","충북","특성화고(직업)",19,0,57.9,2025
"청주농업고등학교","도시농업과","충북","특성화고(직업)",19,10.5,57.9,2025
"청주공업고등학교","정밀기계과","충북","특성화고(직업)",38,26.3,52.6,2025
"청주공업고등학교","전기제어과","충북","특성화고(직업)",43,44.2,37.2,2025
"청주공업고등학교","항공모빌리티과","충북","특성화고(직업)",36,25,41.7,2025
"증평공업고등학교","도시공간건설과","충북","특성화고(직업)",18,11.1,38.9,2025
"청주IT과학고등학교","컴퓨터디자인과","충북","특성화고(직업)",41,2.4,80.5,2025
"청주IT과학고등학교","인공지능프로그래밍과","충북","특성화고(직업)",38,10.5,57.9,2025
"금산산업고등학교","그린바이오과","충남","특성화고(직업)",15,33.3,46.7,2025
"금산산업고등학교","바이오스마트테크과","충남","특성화고(직업)",16,31.3,25,2025
"금산산업고등학교","바이오스마트경영과","충남","특성화고(직업)",12,25,50,2025
"천안제일고등학교","바이오식품과","충남","특성화고(직업)",46,19.6,50,2025
"천안제일고등학교","반려동물과","충남","특성화고(직업)",25,16,68,2025
"천안제일고등학교","스마트팜과","충남","특성화고(직업)",57,24.6,43.9,2025
"국방항공고등학교","전기과","충남","특성화고(직업)",23,21.7,34.8,2025
"국방항공고등학교","항공기계과","충남","특성화고(직업)",25,28,36,2025
"국방항공고등학교","건축토목과","충남","특성화고(직업)",12,41.7,33.3,2025
"국방항공고등학교","식품응용화학과","충남","특성화고(직업)",24,4.2,25,2025
"서천여자정보고등학교","뷰티디자인과","충남","특성화고(직업)",16,62.5,31.3,2025
"천안상업고등학교","소프트웨어개발과","충남","특성화고(직업)",44,20.5,38.6,2025
"천안상업고등학교","광고미디어디자인과","충남","특성화고(직업)",47,23.4,44.7,2025
"수소에너지고등학교","드론항공과","전북","특성화고(직업)",9,11.1,66.7,2025
"수소에너지고등학교","부사관전기과","전북","특성화고(직업)",21,14.3,61.9,2025
"수소에너지고등학교","도제기계과","전북","특성화고(직업)",23,8.7,78.3,2025
"줄포자동차공업고등학교","미래자동차과","전북","특성화고(직업)",18,38.9,33.3,2025
"전북인공지능고등학교","자동차과","전북","특성화고(직업)",9,11.1,88.9,2025
"전북인공지능고등학교","일반학과","전북","특성화고(직업)",15,0,100,2025
"전북인공지능고등학교","생태조경과","전북","특성화고(직업)",14,14.3,85.7,2025
"전남자연과학고등학교","정원산업과","전남","특성화고(직업)",19,26.3,57.9,2025
"전남자연과학고등학교","미래식품산업과","전남","특성화고(직업)",21,9.5,76.2,2025
"목포공업고등학교","스마트기계과","전남","특성화고(직업)",38,5.3,55.3,2025
"담양공업고등학교","스마트전기전자과","전남","특성화고(직업)",16,6.3,75,2025
"전남에너지고등학교","전기에너지과","전남","특성화고(직업)",15,13.3,66.7,2025
"나주공업고등학교","스마트팩토리과","전남","특성화고(직업)",40,45,27.5,2025
"장성하이텍고등학교","농산업식품과","전남","특성화고(직업)",29,20.7,65.5,2025
"목포여자상업고등학교","보건간호과","전남","특성화고(직업)",37,2.7,91.9,2025
"목포여자상업고등학교","공공사무행정과","전남","특성화고(직업)",35,11.4,60,2025
"여수정보과학고등학교","AI경영과","전남","특성화고(직업)",80,20,42.5,2025
"순천효산고등학교","IT융합정보과","전남","특성화고(직업)",19,0,100,2025
"순천효산고등학교","스마트금융과","전남","특성화고(직업)",18,0,94.4,2025
"포항여자전자고등학교","조리과","경북","특성화고(직업)",21,23.8,57.1,2025
"포항여자전자고등학교","3D제품모델링과","경북","특성화고(직업)",17,52.9,29.4,2025
"포항여자전자고등학교","미디어크리에이터과","경북","특성화고(직업)",11,27.3,36.4,2025
"포항여자전자고등학교","디자인콘텐츠과","경북","특성화고(직업)",40,12.5,80,2025
"경주디자인고등학교","세라믹시각디자인과","경북","특성화고(직업)",15,0,53.3,2025
"경주디자인고등학교","실내공간디자인과","경북","특성화고(직업)",17,17.6,64.7,2025
"경주공업고등학교","스마트융합기계과","경북","특성화고(직업)",37,37.8,18.9,2025
"신라공업고등학교","정밀기계과","경북","특성화고(직업)",43,32.6,9.3,2025
"신라공업고등학교","자동화시스템과","경북","특성화고(직업)",22,27.3,31.8,2025
"신라공업고등학교","스마트전기과","경북","특성화고(직업)",36,36.1,22.2,2025
"경주정보고등학교","유튜브창업과","경북","특성화고(직업)",20,25,20,2025
"효청보건고등학교","건강코디네이터과","경북","특성화고(직업)",18,27.8,27.8,2025
"김천생명과학고등학교","바이오산업기계과","경북","특성화고(직업)",22,27.3,40.9,2025
"경북과학기술고등학교","정밀설계기계과","경북","특성화고(직업)",12,41.7,16.7,2025
"경북과학기술고등학교","글로벌용접과","경북","특성화고(직업)",10,30,0,2025
"경북과학기술고등학교","스마트제어전기과","경북","특성화고(직업)",10,50,20,2025
"경북과학기술고등학교","IoT전자과","경북","특성화고(직업)",17,64.7,11.8,2025
"한국생명과학고등학교","스마트동물산업과","경북","특성화고(직업)",18,16.7,61.1,2025
"한국생명과학고등학교","스마트농업경영과","경북","특성화고(직업)",21,28.6,23.8,2025
"한국생명과학고등학교","도시조경디자인과","경북","특성화고(직업)",20,25,50,2025
"한국생명과학고등학교","베이커리카페경영과","경북","특성화고(직업)",20,30,55,2025
"한국생명과학고등학교","스마트산업기계과","경북","특성화고(직업)",21,28.6,33.3,2025
"한국생명과학고등학교","미트외식산업과","경북","특성화고(직업)",18,16.7,27.8,2025
"예일메디텍고등학교","일반학과","경북","특성화고(직업)",21,0,100,2025
"한국철도고등학교","일반학과","경북","특성화고(직업)",25,0,96,2025
"경북휴먼테크고등학교","소방안전과","경북","특성화고(직업)",16,31.3,50,2025
"경북휴먼테크고등학교","스마트모빌리티과","경북","특성화고(직업)",17,29.4,47.1,2025
"경북휴먼테크고등학교","스마트팩토리과","경북","특성화고(직업)",18,27.8,50,2025
"한국미래농업고등학교","스마트식물산업과","경북","특성화고(직업)",18,22.2,61.1,2025
"한국미래농업고등학교","스마트동물산업과","경북","특성화고(직업)",12,16.7,58.3,2025
"한국미래농업고등학교","미래농업경영과","경북","특성화고(직업)",17,17.6,35.3,2025
"한국미래농업고등학교","미래곤충산업과","경북","특성화고(직업)",15,13.3,40,2025
"경북기계금속고등학교","스마트용접과","경북","특성화고(직업)",37,73,13.5,2025
"경북기계금속고등학교","컴퓨터응용선반과","경북","특성화고(직업)",32,40.6,34.4,2025
"경북기계금속고등학교","컴퓨터응용밀링과","경북","특성화고(직업)",30,53.3,26.7,2025
"경산제일고등학교","서비스경영과","경북","특성화고(직업)",16,37.5,37.5,2025
"경산제일고등학교","부사관사무과","경북","특성화고(직업)",15,20,66.7,2025
"경북골프경영고등학교","골프경영과","경북","특성화고(직업)",4,0,50,2025
"경북드론고등학교","드론전기과","경북","특성화고(직업)",22,36.4,45.5,2025
"한국조리명장고등학교","조리과","경북","특성화고(직업)",20,35,35,2025
